zotuID,AF_T1_0,AF_T1_100,AF_T1_102,AF_T1_2,AF_T1_200,AF_T1_202,AF_T2_0,AF_T2_100,AF_T2_102,AF_T2_2,AF_T2_200,AF_T2_202,AF_T3_0,AF_T3_100,AF_T3_102,AF_T3_2,AF_T3_200,AF_T3_202,HV_T1_0,HV_T1_100,HV_T1_102,HV_T1_2,HV_T1_200,HV_T1_202,HV_T2_0,HV_T2_100,HV_T2_102,HV_T2_2,HV_T2_200,HV_T2_202,HV_T3_0,HV_T3_100,HV_T3_102,HV_T3_2,HV_T3_200,HV_T3_202,OW_T1_0,OW_T1_100,OW_T1_102,OW_T1_2,OW_T1_200,OW_T1_202,OW_T2_0,OW_T2_100,OW_T2_102,OW_T2_2,OW_T2_200,OW_T2_202,OW_T3_0,OW_T3_100,OW_T3_102,OW_T3_2,OW_T3_200,OW_T3_202,RL_T1_0,RL_T1_100,RL_T1_102,RL_T1_2,RL_T1_200,RL_T1_202,RL_T2_0,RL_T2_100,RL_T2_102,RL_T2_2,RL_T2_200,RL_T2_202,RL_T3_0,RL_T3_100,RL_T3_102,RL_T3_2,RL_T3_200,RL_T3_202
Zotu173,2,10,3,0,10,2,1,44,3,1,0,1,2,18,3,2,42,4,2,2,0,0,0,5,4,0,8,3,2,1,0,0,0,7,8,0,3,28,53,1,14,5,4,19,68,3,5,11,2,34,16,13,16,6,939,1,2,1912,5,13,2596,1,1,1054,3,2,2479,0,3,1694,0,11
Zotu112,139,1,1,924,2,0,278,0,5,43,54,0,1620,0,0,1091,426,2,0,0,0,0,0,0,0,0,38,0,0,1,5,34,0,7,1,0,90,0,3,2,324,652,2,1,0,228,984,530,0,3,1,3,333,601,708,0,2,537,0,0,91,0,0,75,241,53,676,0,0,172,153,47
Zotu122,16,0,0,180,0,1,0,1,364,0,7,0,21,0,82,9,77,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2465,455,0,0,0,119,1355,696,0,0,1,10,2414,946,295,0,1,38,0,1,37,0,1,2,0,1,779,0,0,803,0,0
Zotu180,1,806,188,0,0,0,665,779,621,41,14,2,11,489,307,55,4,46,1,336,6,0,0,1,67,53,15,351,0,335,1784,401,103,931,0,1,236,0,0,1,217,212,0,0,0,0,46,12,1,0,0,2,17,2,37,0,0,6,132,575,3,46,1,7,43,122,1,0,0,0,130,872
Zotu62,265,2,1,1,112,236,0,2,0,6,0,1829,0,0,1,1,12,479,0,0,31,6,136,0,0,8,0,0,5133,1,0,2,2,0,184,92,3,2,0,15,0,0,112,0,0,3,1,1,1355,3,1,102,0,0,1,65,67,1,0,0,0,523,1,0,0,0,1,4,295,1,0,0
Zotu82,212,28,4,0,11,63,3,7,8,59,6,478,1,15,115,21,78,146,100,208,407,18,3208,89,100,673,150,146,2023,107,60,325,206,110,29,495,57,3,0,218,0,17,111,0,0,59,0,4,43,1,0,295,0,0,0,92,21,0,8,104,0,11,64,0,5,20,0,26,130,0,40,26
Zotu95,197,257,126,26,0,0,220,435,390,25,223,0,188,324,342,30,164,16,2,118,614,147,0,6,169,494,475,682,0,52,177,75,349,692,2,0,308,8,4,265,166,18,93,2,2,56,46,18,7,1,9,1,42,9,9,0,252,104,140,962,12,23,3,42,172,289,5,0,168,4,74,636
Zotu97,435,126,296,179,18,1,118,65,273,171,722,396,113,77,973,109,492,547,84,827,156,17,0,25,252,207,324,561,0,252,676,466,69,172,0,0,257,2,1,25,14,145,161,0,1,516,14,40,0,1,0,0,4,3,5,0,139,6,36,32,2,51,1,0,15,22,6,0,12,1,8,60
Zotu84,4,638,195,0,4,1,56,1025,154,4,0,0,10,993,119,3,9,6,440,3,0,33,5,350,105,0,0,370,0,0,230,0,0,99,0,0,12,65,53,5,524,189,0,50,55,1,115,7,0,8,53,11,1039,8,400,0,1,711,16,18,864,4,4,889,9,1,467,0,2,204,3,36
Zotu87,20,34,10,1,31,96,1,3,0,8,17,586,0,23,9,39,4,141,0,2,30,8,248,1,0,11,0,0,6754,3,0,0,15,0,258,144,4,4,0,5,1,4,24,2,2,4,2,0,798,2,1,121,1,1,0,497,36,0,0,5,2,321,1,0,3,0,0,1,297,1,9,1
Zotu102,243,0,3,15,0,1,2,1,19,66,207,0,11,4,76,51,47,68,6,1075,3488,4,28,3,6,482,850,4,290,370,44,1230,930,37,18,0,75,0,0,0,0,9,56,0,1,257,0,2,3,2,0,264,1,1,0,2,61,0,4,39,0,7,0,0,20,8,0,1,39,0,47,2
Zotu121,6,53,231,2,1,0,178,461,706,14,8,0,6,545,415,242,164,48,311,100,0,4,0,281,257,59,2,821,0,60,769,318,3,409,0,0,150,1,0,0,267,1184,0,2,2,16,469,403,0,2,2,4,630,193,38,0,29,149,0,3,43,0,0,67,63,27,58,0,0,28,157,99
Zotu119,28,321,114,0,396,39,40,11,10,30,47,17,32,18,23,1,27,24,95,7,85,1352,173,105,191,119,6,102,66,7,4,1,249,63,70,69,32,42,53,1401,7,1,409,45,99,52,0,0,29,90,26,1767,23,0,0,207,30,14,355,288,9,395,310,37,22,92,4,119,170,3,17,356
Zotu58,754,2,0,1,0,0,2,2,18,1096,773,14,50,0,45,150,289,148,4,597,613,8,12,0,16,437,925,5,158,284,15,999,1218,37,21,3,159,0,0,4,0,3,229,0,1,551,1,1,2,2,0,364,0,1,0,24,76,0,1,9,0,16,1,0,5,2,0,2,214,1,57,2
Zotu182,46,89,96,53,3,9,102,160,148,9,33,2,74,130,391,68,144,71,296,156,2,0,0,345,573,74,17,171,0,120,280,55,9,142,11,0,58,15,10,1,28,176,10,3,11,117,22,66,0,13,5,0,34,31,1186,0,16,593,26,11,762,2,0,418,13,5,1617,0,2,1201,58,9
Zotu47,52,68,67,32,388,103,310,17,15,214,15,180,235,65,15,111,22,84,918,10,92,180,129,740,675,85,47,232,23,8,2,0,166,203,559,30,104,22,8,669,162,48,65,2,9,13,28,48,122,11,11,154,193,15,39,45,1,220,1104,167,13,95,121,5,34,32,7,120,141,1,48,427
Zotu61,23,0,1,1,0,2,0,0,1,4,252,90,0,2,9,1,12,334,1,210,554,416,196,0,0,283,79,0,910,512,1,800,73,0,46,165,36,0,0,8,0,0,23,0,1,57,1,2,1145,1,0,1026,1,0,0,29,539,1,0,9,0,79,2,0,0,9,1,9,2428,0,1,2
Zotu108,34,128,13,0,2906,231,12,249,23,2,0,321,1,103,77,2,1,149,131,1027,2,1,1124,92,38,77,0,278,133,552,142,3,0,19,0,279,127,17,6,327,77,174,0,19,9,9,14,10,661,14,13,150,60,0,0,2,0,5,15,43,4,0,86,0,0,9,7,166,16,0,88,28
Zotu81,1,14,3,0,2,0,3,43,97,0,0,0,2,123,2,0,0,2,7,1,1,0,0,20,8,1,15,34,0,0,6,12,44,30,0,0,0,594,2051,10,6,1,1,1441,2856,1,1,0,0,1257,1165,1,3,0,3,0,0,79,4,0,7,2,0,111,32,13,3,1,1,4,10,121
Zotu100,4,82,10,1,6,1,2,480,13,0,2,1,1,276,7,2,9,4,554,1,1,3,3,332,203,3,0,350,0,1,249,5,1,182,2,0,14,112,101,1,121,287,3,29,73,6,31,25,2,78,41,1,95,8,1361,3,2,1258,12,18,1332,3,1,860,17,5,670,0,0,593,5,100
Zotu106,5,1,0,0,0,0,122,1,211,72,0,0,174,4,31,51,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,1,2,0,0,1,0,2,0,0,1,1,0,0,0,2055,0,2,685,0,3,661,1,0,73,1364,286,1240,0,0,138,2716,74
Zotu72,60,218,73,1,421,381,63,94,20,34,29,60,7,39,9,9,3,36,115,205,173,299,1543,85,209,592,157,178,105,108,121,94,147,295,1056,385,56,0,2,167,8,68,109,3,1,30,2,10,70,2,3,52,1,2,0,132,9,7,172,157,0,88,702,5,26,21,1,315,135,0,21,173
Zotu53,168,0,3,1,2,2,0,0,7,156,11,337,3,0,75,8,30,140,298,28,2179,535,668,122,48,662,416,7,1562,13,23,102,108,6,600,78,17,2,1,486,0,0,36,1,0,7,0,2,10,0,0,389,0,0,0,23,101,0,25,20,0,128,151,0,0,0,1,6,150,0,0,0
Zotu117,95,191,41,10,90,73,8,252,157,161,70,19,14,109,283,56,228,33,183,376,68,144,339,190,62,497,180,70,333,279,534,355,74,218,806,91,276,1,5,165,11,95,568,1,2,246,4,61,219,1,6,221,7,5,6,61,142,3,57,163,6,127,107,1,11,43,9,76,141,1,110,21
Zotu86,78,0,397,0,116,8,91,1,95,326,411,9,590,1,101,397,99,134,1,966,282,4,0,0,4,456,214,2,0,198,54,427,151,2,0,1,296,1,1,2,204,928,0,0,0,21,191,271,0,1,0,1,61,25,8,0,129,46,4,89,5,1,1131,0,174,109,1,7,16,2,182,70
Zotu212,400,9,298,56,1,0,283,21,458,260,360,0,349,2,385,275,446,2,9,255,107,9,0,55,31,146,232,11,5,409,791,158,96,163,2,0,649,1,0,21,29,323,535,0,0,784,96,180,13,2,0,9,7,95,2,0,164,2,28,185,3,29,0,0,22,94,2,2,4,10,48,72
Zotu114,4,271,77,8,20,4,87,497,154,3,1,5,14,332,25,5,26,13,556,17,3,34,1,403,11,49,0,80,42,19,101,12,1,220,67,0,233,8,11,19,790,1270,227,9,12,79,243,1292,13,7,3,15,317,165,20,104,4,30,17,501,60,23,85,18,65,80,11,38,30,6,314,154
Zotu88,62,68,190,0,599,229,9,25,48,44,35,353,16,8,70,15,6,127,561,18,13,724,242,495,618,130,10,68,76,24,9,0,63,110,1437,52,18,1,2,597,0,2,148,0,2,47,1,0,261,1,1,297,0,0,0,67,1,9,414,116,2,132,277,3,22,11,0,97,84,0,8,250
Zotu99,125,84,45,18,24,6,20,51,6,70,21,2,26,31,69,24,52,85,446,128,330,171,2179,225,327,321,203,139,927,73,32,386,109,74,5,253,95,0,0,266,30,68,42,0,1,70,1,49,14,0,0,12,12,15,10,119,167,23,225,148,40,87,102,4,45,60,9,160,145,4,103,192
Zotu124,121,1,0,10,1,0,17,1,6,344,72,1,244,2,5,479,73,7,1,193,207,9,0,3,5,97,1413,7,14,91,22,385,1406,49,12,4,327,0,0,4,2,17,19,0,0,266,0,45,0,0,1,4,4,8,0,5,380,2,90,1403,0,2,0,0,208,245,0,2,51,3,919,66
Zotu155,0,3,0,0,1,0,0,1,1,0,0,1,0,0,2,1,1,1,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,5,0,0,0,2,1,3,1,0,1,2,1,3,0,168,3,2,332,3,3,12,4,1,214,0,0,5476,0,0,3048,0,3
Zotu172,148,39,183,324,2,7,881,196,923,203,234,12,181,215,377,343,586,51,13,70,14,86,62,24,13,101,57,228,32,43,437,152,47,100,0,15,215,0,1,9,133,442,20,1,0,29,87,254,1,0,0,15,27,112,267,7,168,169,7,72,96,5,6,31,40,53,211,15,127,111,118,26
Zotu130,0,577,108,2,50,5,0,355,0,1,0,3,5,433,2,1,1,2,457,0,0,2,0,355,100,0,0,84,0,1,163,3,0,17,9,0,1,456,976,1,37,3,0,1217,852,0,0,1,96,1376,1222,0,5,0,23,127,0,25,0,3,64,3,16,22,0,0,0,6,1,0,0,5
Zotu30,91,1,1,3,4297,2354,0,4,0,175,1,151,4,11,1,3,2,34,1,0,1,20,22,1,0,1,0,0,33,0,0,0,0,10,13,11,4,1,0,50,0,0,648,0,0,2,0,2,131,1,1,0,1,3,0,2,2,0,169,92,1,77,154,0,1,2,0,403,2,0,0,110
Zotu161,0,489,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,314,2431,0,2,0,1,1518,2717,0,0,2,6,695,903,0,0,1,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0
Zotu146,350,1,8,274,1,0,137,1,345,667,856,2,260,0,88,416,27,76,1,947,99,0,0,0,1,177,410,101,0,260,272,531,348,208,2,0,305,1,0,1,13,194,30,0,0,386,24,168,1,0,0,1,3,36,9,0,839,5,0,2,1,0,0,1,20,42,1,2,0,2,113,0
Zotu189,2,49,1,2,21,0,22,282,39,2,2,6,2,80,10,19,15,18,442,4,1,2,52,565,1102,12,2,214,3,4,41,17,4,75,0,16,5,93,55,4,24,46,1,31,52,11,15,46,1,108,63,3,82,43,647,2,5,832,2,5,1142,1,34,566,15,3,1083,3,18,815,24,12
Zotu67,1,61,16,5,68,422,19,56,4,4,1,2,6,496,51,2,6,2,538,1,0,395,1,776,75,12,2,393,15,1,404,0,0,206,1,0,21,8,8,4,1720,44,0,17,22,1,962,68,1,7,5,6,1503,18,0,0,0,13,6,390,9,1,2,16,4,3,7,0,1,6,2,13
Zotu143,85,1,0,1,6,0,19,6,0,109,41,3,2,2,0,71,1,20,3,389,535,168,32,0,2,1501,178,76,379,214,15,432,207,39,0,7,328,0,0,78,6,6,99,0,4,1,1,0,35,0,0,97,1,0,0,51,215,0,41,535,2,393,0,5,202,123,0,1,1140,0,292,626
Zotu192,2,21,457,2,0,1,0,88,67,7,0,1,0,183,197,10,2,20,1,406,4,959,0,1,8,66,1,131,0,395,732,204,7,76,0,0,323,21,287,0,521,746,0,122,296,1,1,1,1,49,142,4,2,0,6,0,22,4,38,513,17,408,151,30,24,275,0,0,107,0,72,531
Zotu139,0,6,15,1,4,20,0,3,0,0,1,1,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,816,1344,1,8,1,1,1148,1151,0,1,1,1,1049,1106,0,49,2,157,0,0,292,0,2,292,0,0,651,0,0,240,0,0,159,0,0
Zotu113,5,3,0,0,9,289,1,56,0,0,0,1,0,3,7,0,0,0,65,21,31,72,472,8,18,6,0,13,1620,7,90,1,2,55,3275,22,12,2,4,895,12,7,148,0,3,18,6,3,1000,0,0,86,5,2,0,68,0,0,0,3,2,77,12,1,0,1,0,3,3,0,0,0
Zotu123,272,154,141,65,0,0,351,229,422,39,497,0,395,114,265,78,313,7,0,60,280,15,0,0,144,144,170,315,0,24,339,27,293,914,0,0,272,2,0,8,314,67,79,1,0,152,130,93,1,1,1,3,51,26,19,0,61,57,64,415,12,4,1,28,92,150,6,0,26,2,29,282
Zotu126,129,2,214,39,3,0,68,5,140,414,483,33,274,14,207,187,294,91,0,707,93,15,1,0,0,539,319,0,2,232,43,765,68,0,5,0,408,0,0,6,180,812,12,0,0,394,75,319,1,2,0,0,23,24,0,0,242,0,6,108,1,1,1,0,90,122,0,2,42,1,121,133
Zotu168,5,919,247,0,11,5,42,215,48,17,1,6,37,271,188,20,0,11,442,28,52,29,0,526,582,210,122,473,14,32,304,56,53,331,12,0,39,23,65,62,199,181,76,52,66,25,110,52,14,58,51,337,134,7,42,0,16,67,147,223,34,187,32,38,42,62,61,28,185,27,51,324
Zotu28,0,0,7,0,1,18,0,0,0,0,1,19,1,0,1,0,1,65,2,92,154,525,1137,5,2,1219,152,1,530,503,24,18,2,6,912,342,9,0,0,22,1,1,221,0,1,2,1,0,238,0,0,47,1,0,0,470,4,0,5,180,0,935,197,0,0,4,1,207,105,0,0,1
Zotu98,0,658,360,0,237,60,37,400,17,9,0,3,7,357,51,6,0,13,284,46,4,2,77,306,531,32,1,482,34,75,181,35,3,146,3,4,88,26,7,229,90,114,41,8,10,0,7,1,15,10,51,60,67,0,17,451,0,86,182,145,183,70,214,90,75,83,0,285,37,2,141,736
Zotu159,223,0,45,0,0,0,361,0,846,183,154,0,525,4,378,437,280,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,1,0,0,55,1,1,0,576,352,0,2,0,8,389,135,1,0,1,1,66,23,663,0,1,340,0,1,191,0,0,178,26,0,1291,0,1,107,3,0
Zotu190,0,3,2,0,2,1,0,3,0,2,0,0,0,9,0,4,21,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,0,0,0,2,1,1,5,0,0,2,0,0,0,0,2,1,0,0,0,824,1,0,1493,12,13,679,1,1,1018,0,8,1243,1,36,2425,0,1
Zotu148,476,51,61,4,5,0,74,30,84,138,744,219,126,11,354,60,568,318,146,608,18,1,0,99,246,167,209,348,0,186,350,746,64,234,0,0,111,2,0,6,8,74,51,0,0,270,3,14,1,1,0,0,1,0,8,0,328,2,9,60,1,13,0,2,12,36,4,0,12,4,12,26
Zotu128,1,0,25,0,0,0,71,6,192,11,2,0,12,10,17,7,7,1,27,13,1,0,0,28,888,23,7,1416,0,20,498,95,15,1344,0,0,94,144,23,0,444,248,1,17,19,2,118,65,2,9,30,1,165,0,175,1,1,163,13,55,33,0,0,261,48,70,191,0,5,27,40,443
Zotu156,131,2,12,0,3,0,104,3,0,311,25,0,395,0,3,340,2,9,58,62,57,314,260,57,103,181,382,61,58,31,24,91,358,124,339,59,109,0,0,169,3,66,46,0,0,66,4,43,32,0,0,344,1,7,2,44,58,1,271,415,0,130,392,3,71,48,0,727,317,1,117,197
Zotu125,104,42,13,2,23,23,34,38,73,117,44,37,29,14,31,43,84,114,204,247,442,202,1006,143,254,460,244,87,594,122,98,347,134,221,180,103,117,1,0,44,3,69,61,0,1,192,13,111,17,1,1,117,4,18,0,77,126,9,137,129,7,47,13,4,15,33,0,25,129,1,108,29
Zotu129,0,75,6,0,1,1,1,92,0,0,0,2,2,112,2,0,0,5,53,54,10,1063,0,124,180,71,15,444,0,65,180,161,4,21,1,0,3,351,489,12,15,156,0,81,450,1,8,1,0,70,47,12,0,0,5,0,4,0,152,357,1,413,6,1,162,171,3,2,541,0,111,1224
Zotu66,27,10,11,0,35,1,5,34,8,0,2,0,0,42,82,2,0,0,273,6,108,1362,156,27,14,91,0,36,447,5,216,0,2,190,1969,30,23,0,1,480,11,12,56,2,3,12,4,3,1543,1,1,7,11,2,0,2,1,0,5,17,1,157,4,1,0,1,1,2,23,0,3,12
Zotu133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,556,81,527,0,33,172,1685,394,552,4,206,4,149,1598,304,0,0,21,0,0,12,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,449,397,0,0,0,0,44,27,0,3,19,0,29,152
Zotu110,0,1476,781,0,70,1,129,290,64,82,2,0,33,331,71,9,0,33,4,206,1,288,0,0,0,97,20,132,11,72,13,270,34,7,0,0,313,0,2,274,12,1,189,4,1,2,0,1,5,0,0,791,12,0,1,0,14,4,80,99,0,596,16,0,15,123,0,90,159,0,6,194
Zotu201,32,314,24,4,3,4,66,312,83,2,2,75,3,166,32,27,21,16,1164,21,3,0,0,1228,888,46,5,144,1,21,184,20,8,227,19,0,140,13,8,22,5,37,5,8,3,256,28,23,2,14,7,0,15,44,313,64,83,378,155,31,297,2,0,69,16,12,96,8,3,93,39,11
Zotu163,14,2,10,0,164,607,0,9,22,23,9,293,3,0,59,15,25,59,2,82,12,310,2916,0,0,175,10,0,1497,47,1,127,11,2,12,468,34,3,0,25,0,4,4,0,0,2,0,0,77,0,0,1,0,0,1,76,23,0,3,8,1,13,12,0,0,3,0,38,0,0,6,8
Zotu217,67,50,53,2,6,1,49,40,62,31,62,1,53,47,113,13,26,38,143,119,65,676,1,115,176,723,218,460,2,71,146,66,34,209,1,5,251,2,1,338,36,22,37,0,1,23,15,24,4,1,1,364,19,7,0,0,12,7,207,619,1,37,5,1,106,112,0,51,610,2,82,317
Zotu115,137,28,0,0,1,388,6,49,0,53,2,283,0,0,2,15,0,9,373,25,7,73,389,228,51,109,0,62,1974,11,66,4,4,5,517,89,190,1,1,32,36,40,786,0,0,8,13,52,18,3,0,54,39,1,0,595,94,2,2,16,1,115,38,0,3,13,0,1,39,0,52,4
Zotu138,0,80,30,0,43,110,0,1,0,2,0,5,0,1,1,0,1,4,355,36,14,1570,1209,47,67,177,2,65,237,5,0,0,1,11,1859,53,0,1,13,106,2,0,189,5,8,0,1,0,66,3,7,263,0,0,0,76,0,0,7,3,0,215,121,0,0,0,0,63,32,0,0,1
Zotu191,65,0,31,11,0,0,55,17,39,143,0,0,378,2,1,360,246,2,0,479,4,0,0,0,3,395,388,0,0,197,67,788,46,14,1,0,298,0,0,0,176,871,0,1,0,107,218,471,1,1,0,0,224,33,2,0,14,5,8,193,0,0,1,0,62,86,3,0,0,1,508,136
Zotu218,87,104,99,127,5,1,225,222,382,129,91,0,170,156,294,127,134,64,48,130,36,234,2,50,68,394,134,408,0,90,203,108,37,225,2,0,302,2,2,96,33,68,26,1,3,23,15,40,2,4,0,23,18,3,3,0,10,5,174,575,0,45,1,1,99,128,1,14,386,0,59,289
Zotu151,280,290,239,9,413,392,97,327,163,81,432,446,13,37,198,60,316,428,186,0,4,37,106,219,96,64,2,17,36,3,34,5,6,105,103,10,54,1,29,180,1,33,40,10,21,90,0,73,67,10,10,160,1,0,5,62,25,1,12,2,0,57,402,0,0,3,1,212,150,2,4,1
Zotu71,80,2,1,1,3340,1876,0,2,1,224,0,133,4,20,10,1,13,19,1,0,0,11,6,0,3,0,3,0,19,1,2,0,0,8,77,1,3,2,0,40,0,0,34,1,0,6,0,1,103,2,1,1,0,1,0,2,5,0,85,81,0,35,272,0,0,6,2,279,3,0,3,99
Zotu207,2,47,229,0,0,0,205,1126,167,0,0,0,9,311,84,36,0,16,0,17,0,0,0,2,0,7,5,198,0,23,183,62,0,74,0,0,24,209,15,0,558,89,1,1,5,0,149,12,1,4,8,1,189,5,343,1,1,413,0,22,244,0,0,289,195,80,646,0,0,84,51,459
Zotu144,238,1,0,291,1,0,51,0,4,165,50,2,178,1,0,258,517,5,0,146,15,0,0,1,0,258,1188,59,0,201,4,525,345,11,2,0,221,1,0,3,1,31,0,0,0,548,27,382,0,0,1,0,4,106,4,0,515,29,54,123,3,0,0,14,68,66,0,3,1,2,96,50
Zotu253,76,5,14,17,0,0,6,26,80,34,45,1,22,22,37,119,134,36,0,50,3,0,3,0,8,94,314,25,0,49,8,637,274,39,0,0,189,0,0,0,1,221,6,0,0,388,107,438,0,1,0,0,77,82,1,0,2823,16,2,36,1,1,0,0,60,43,3,0,1,3,141,5
Zotu15,189,0,0,0,35,194,4,0,2,131,133,259,6,4,0,24,5,45,17,15,89,214,100,1,0,92,11,0,3090,4,0,1,13,3,17,17,15,1,0,140,0,0,36,0,0,8,0,7,877,0,2,246,0,6,0,82,1,0,17,37,0,345,9,0,0,6,1,28,227,0,6,5
Zotu137,2,9,9,0,0,0,472,93,8,93,11,0,7,57,178,212,4,25,90,209,23,0,0,42,38,149,6,737,0,115,1293,181,5,190,3,0,22,4,0,0,89,314,17,0,2,3,34,4,0,0,3,1,8,0,128,0,3,108,60,433,38,369,0,25,102,70,35,0,86,2,149,425
Zotu142,49,213,16,43,20,271,128,231,160,110,83,229,68,112,70,44,499,66,21,311,1,0,2,19,3,1131,9,21,29,228,74,1269,20,16,0,0,296,1,0,37,3,123,1,0,0,131,6,40,0,1,0,0,0,0,0,166,0,0,4,105,0,1,86,1,12,98,1,0,0,0,52,55
Zotu157,6,211,86,0,78,86,50,68,14,9,24,42,1,60,18,0,8,40,261,54,32,354,92,255,257,201,78,263,49,21,26,23,67,422,507,17,25,23,44,523,91,2,84,40,43,11,21,10,79,48,45,370,39,1,0,163,14,11,185,217,2,191,119,6,58,68,0,13,122,0,24,295
Zotu185,66,26,38,121,3,4,29,23,51,50,7,0,80,25,69,84,191,40,234,50,1,31,45,233,571,51,28,252,38,52,260,38,5,266,78,17,152,85,41,2,83,216,4,28,31,451,90,128,0,66,22,7,44,80,368,0,41,170,12,20,108,24,25,98,20,34,585,0,14,456,40,25
Zotu127,0,3,0,0,524,120,0,0,0,0,2,129,0,0,0,0,0,157,34,8,12,257,613,8,13,102,20,30,33,4,0,0,12,9,1477,65,0,3,60,45,0,0,5,49,95,0,0,0,200,49,15,653,1,0,1,337,4,0,3,2,0,10,1134,0,0,0,0,410,13,0,0,0
Zotu145,0,1061,175,0,1,9,47,313,69,12,0,0,0,160,38,13,5,1,39,28,12,141,0,85,192,23,0,127,64,48,206,35,0,211,442,0,74,157,143,172,110,72,36,120,130,0,6,1,17,73,58,179,72,0,13,1,0,134,215,195,9,49,310,18,18,58,0,87,96,0,27,479
Zotu215,19,9,21,0,1,0,8,5,0,11,111,40,0,5,176,1,4,24,319,50,17,127,0,801,410,144,113,78,7,172,2,2,49,156,1,0,169,0,0,500,7,2,380,1,1,2,3,0,0,2,2,996,0,0,1,1,1,3,177,201,0,3,1,4,19,109,3,3,810,1,17,330
Zotu200,248,0,1,378,2,0,345,0,10,119,280,0,134,0,48,623,1449,251,1,2,8,0,0,0,0,49,133,66,4,0,3,275,67,6,0,1,36,0,0,0,43,496,1,0,0,10,39,145,1,1,0,29,13,74,33,1,943,5,0,0,13,1,3,0,48,49,18,3,26,6,39,1
Zotu203,5,78,10,0,0,0,4,81,0,0,0,0,0,25,0,0,0,0,1299,130,23,35,0,444,1762,127,8,985,1,40,239,101,19,783,0,0,4,0,0,6,1,9,1,0,0,0,0,6,0,0,0,12,0,5,17,0,0,107,41,31,21,1,1,5,19,3,0,6,1,0,18,9
Zotu164,0,1,1,0,2,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1685,889,1,0,0,1,915,972,1,0,0,0,1036,862,4,121,1,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0
Zotu60,0,505,19,0,23,3,2,112,1,1,0,0,2,97,1,0,3,0,23,0,0,0,0,52,6,0,0,1,1,0,0,3,0,5,0,0,0,94,1137,1,1,0,0,556,1626,0,0,0,1526,384,249,8,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,1,0,0,0,0
Zotu231,164,5,22,4,2,1,649,78,345,181,26,0,286,19,124,277,34,0,0,3,0,0,0,1,0,0,0,23,0,0,22,30,9,0,0,0,1,2,6,0,314,69,0,3,6,1,89,16,0,0,10,3,25,7,1347,0,0,171,0,0,266,7,1,131,8,8,1262,0,175,110,0,10
Zotu158,12,19,0,1,0,0,0,12,0,1,0,0,0,2,1,0,0,0,127,112,6,0,0,142,26,22,11,376,0,69,3,87,704,588,4,0,25,0,0,14,0,0,0,0,0,4,2,0,0,0,0,0,0,0,4,0,121,0,418,2535,0,2,1,0,147,132,2,0,399,0,56,99
Zotu178,3,56,44,0,2,1,25,50,17,17,11,4,3,12,25,2,5,12,555,215,30,32,4,408,1131,220,28,654,106,105,243,159,12,590,495,1,25,1,2,193,8,59,57,2,0,3,1,1,16,2,1,19,0,0,0,93,30,2,58,76,2,89,78,1,7,11,0,4,105,0,27,34
Zotu116,110,5,2,1,0,1,2,0,1,299,48,113,8,1,4,15,7,64,2,194,448,15,18,1,2,330,77,25,652,118,235,481,270,68,81,16,89,1,0,22,1,0,190,0,0,98,0,0,119,1,2,738,0,0,0,8,356,0,2,14,1,299,1,0,3,8,0,3,473,1,53,4
Zotu65,19,0,5,0,3056,1654,0,0,0,42,1,152,0,5,2,0,0,19,1,0,2,14,3,0,0,0,0,0,9,0,0,0,0,2,11,8,0,0,0,32,1,1,326,0,0,0,0,0,42,1,1,9,3,0,1,2,0,0,6,18,1,150,259,0,0,0,0,295,0,0,2,20
Zotu147,23,901,56,2,31,8,146,891,2,15,2,0,3,351,93,9,5,60,250,188,2,118,0,138,15,254,25,521,4,57,284,75,0,245,4,0,8,3,20,2,19,41,0,7,14,1,2,5,2,14,4,4,0,1,3,0,3,0,28,397,2,30,1,2,176,61,0,38,52,0,250,191
Zotu77,0,9,1,0,2,0,0,10,0,0,1,1,2,4,0,1,27,0,0,0,0,0,0,0,8,57,0,0,0,1,1,0,0,7,0,0,9,1,1,1,35,9,3,0,2,5,5,3,5,0,1,3,35,1,411,1,0,1814,2,14,2825,2,1,612,0,2,75,0,34,95,0,0
