zotuID,Domain,Phylum,Class,Order,Family,Genus
Zotu14172,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter
Zotu14213,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Bauldia
Zotu14228,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Phycisphaeraceae_Unc
Zotu14269,Bacteria,Dependentiae,Babeliae,Babeliales,Babeliaceae,Babeliaceae
Zotu14286,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Unc
Zotu14317,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gillisia
Zotu14326,Bacteria,Chloroflexi,Gitt-GS-136,Gitt-GS-136,Gitt-GS-136,Gitt-GS-136
Zotu14394,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Trueperaceae,Truepera
Zotu14435,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter
Zotu14448,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcales_Unc,Myxococcales_Unc
Zotu14460,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,Unc
Zotu14489,Bacteria,Armatimonadetes,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Fimbriimonadaceae
Zotu14499,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,Unc
Zotu14507,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Unc,Gammaproteobacteria_Unc,Gammaproteobacteria_Unc
Zotu14509,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Unc
Zotu14526,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,Unc,Unc
Zotu14616,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_13
Zotu14660,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Unc
Zotu14676,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45
Zotu14774,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosiaceae_Unc
Zotu14776,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,0319-6G20
Zotu14952,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter
Zotu15060,Bacteria,Actinobacteria,Nitriliruptoria,Nitriliruptorales,Nitriliruptoraceae,Nitriliruptoraceae_Unc
Zotu2712,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Subsaxibacter
Zotu3002,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter
Zotu3139,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter
Zotu3250,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Hoppeia
Zotu3395,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas
Zotu3737,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031
Zotu3905,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Membranicola
Zotu4065,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Unc,Unc
Zotu4253,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter
Zotu4580,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,Unc
Zotu4612,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter
Zotu4699,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Unc
Zotu4963,Bacteria,Bacteroidetes,Rhodothermia,Balneolales,Balneolaceae,Unc
Zotu5042,Bacteria,Gemmatimonadetes,Longimicrobia,Longimicrobiales,Longimicrobiaceae,Longimicrobiaceae
Zotu5111,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides
Zotu5144,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45
Zotu5209,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter
Zotu5313,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,Unc
Zotu5477,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
Zotu5623,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996_marine_group
Zotu5640,Bacteria,Bacteroidetes,Rhodothermia,Rhodothermales,Rhodothermaceae,Rubrivirga
Zotu5689,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Paenisporosarcina
Zotu5840,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Unc
Zotu5922,Bacteria,Gemmatimonadetes,BD2-11_terrestrial_group,BD2-11_terrestrial_group,BD2-11_terrestrial_group,BD2-11_terrestrial_group
Zotu5946,Bacteria,Actinobacteria,Acidimicrobiia,Unc,Unc,Unc
Zotu6045,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Unc
Zotu6414,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella
Zotu6508,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobiaceae_Unc
Zotu6510,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Azambacteria,Candidatus_Azambacteria,Candidatus_Azambacteria
Zotu6562,Bacteria,Planctomycetes,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,Tepidisphaera
Zotu6618,Bacteria,Proteobacteria,Deltaproteobacteria,Bradymonadales,Bradymonadaceae,Bradymonadaceae
Zotu6644,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia
Zotu6744,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Unc
Zotu6749,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,MWH-CFBk5,MWH-CFBk5
Zotu6826,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Bauldia
Zotu6852,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45
Zotu6904,Bacteria,Actinobacteria,Actinobacteria,Kineosporiales,Kineosporiaceae,Kineosporiaceae_Unc
Zotu6942,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45
Zotu7011,Bacteria,Bacteroidetes,Ignavibacteria,Ignavibacteriales,LD-RB-34,LD-RB-34
Zotu7039,Bacteria,Actinobacteria,Nitriliruptoria,Euzebyales,Euzebyaceae,Unc
Zotu7040,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,Unc
Zotu7074,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10
Zotu7139,Bacteria,Actinobacteria,Acidimicrobiia,Unc,Unc,Unc
Zotu7142,Bacteria,Actinobacteria,Acidimicrobiia,Actinomarinales,Unc,Unc
Zotu7181,Bacteria,Cyanobacteria,Oxyphotobacteria,Phormidesmiales,Phormidesmiaceae,Phormidesmis_ANT.LACV5.1
Zotu7337,Bacteria,Actinobacteria,Nitriliruptoria,Euzebyales,Euzebyaceae,Unc
Zotu7430,Bacteria,Actinobacteria,Thermoleophilia,Thermoleophilia_Unc,Thermoleophilia_Unc,Thermoleophilia_Unc
Zotu7526,Bacteria,Patescibacteria,Parcubacteria,Parcubacteria_Unc,Parcubacteria_Unc,Parcubacteria_Unc
Zotu7556,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Unc
Zotu7592,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriales_Unc,Sphingobacteriales_Unc
Zotu7600,Bacteria,Actinobacteria,Nitriliruptoria,Euzebyales,Euzebyaceae,Euzebyaceae_Unc
Zotu7605,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,Unc
Zotu7668,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45
Zotu7759,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10
Zotu7972,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
Zotu8053,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia
Zotu8080,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Unc
Zotu8136,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Herminiimonas
Zotu8177,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales,Saccharimonadales
Zotu8204,Bacteria,Gemmatimonadetes,Longimicrobia,Longimicrobiales,Longimicrobiaceae,Longimicrobium
Zotu8207,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,AKYG1722,AKYG1722
Zotu8308,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella
Zotu8316,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,Unc
Zotu8318,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Cyclobacterium
Zotu8380,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium
Zotu8468,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter
Zotu8476,Bacteria,Chloroflexi,Dehalococcoidia,S085,S085,S085
Zotu8518,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,67-14
Zotu8583,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella
Zotu8585,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Unc,Unc
Zotu8606,Bacteria,Actinobacteria,Nitriliruptoria,Euzebyales,Euzebyaceae,Unc
Zotu8615,Bacteria,Actinobacteria,Nitriliruptoria,Nitriliruptorales,Nitriliruptoraceae,Egicoccus
Zotu8700,Bacteria,Chloroflexi,KD4-96,KD4-96,KD4-96,KD4-96
Zotu8708,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Halieaceae_Unc
Zotu8718,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Unc,Unc
Zotu8789,Bacteria,Actinobacteria,Acidimicrobiia,Unc,Unc,Unc
Zotu8808,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,A4b
Zotu8838,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,OM27ade
Zotu8863,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Unc
Zotu8888,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45
Zotu8915,Bacteria,Actinobacteria,Actinobacteria,Actinobacteria_Unc,Actinobacteria_Unc,Actinobacteria_Unc
Zotu9076,Bacteria,Chloroflexi,KD4-96,KD4-96,KD4-96,KD4-96
Zotu9099,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,Planctomicrobium
Zotu9113,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_8
Zotu9205,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Unc
Zotu9236,Bacteria,Actinobacteria,Actinobacteria,PeM15,PeM15,PeM15
Zotu9242,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Unc,Unc
Zotu9320,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
Zotu9377,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter
Zotu9382,Bacteria,Chloroflexi,Dehalococcoidia,S085,S085,S085
Zotu9414,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
Zotu9436,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Leptothrix
Zotu9457,Bacteria,Chloroflexi,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66
Zotu9500,Bacteria,Bacteria_Unc,Bacteria_Unc,Bacteria_Unc,Bacteria_Unc,Bacteria_Unc
Zotu9546,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Chloroflexaceae,Candidatus_Chloroploca
Zotu9562,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Peredibacter
Zotu9563,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,MWH-CFBk5,MWH-CFBk5
Zotu9592,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,Unc
Zotu9597,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,OM60(NOR5)ade
Zotu9616,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Unc,Rhizobiales_Unc
Zotu9658,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Azambacteria,Candidatus_Azambacteria,Candidatus_Azambacteria
Zotu9665,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichales_Unc,Microtrichales_Unc
Zotu9740,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella
Zotu9747,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,Unc
Zotu9757,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gillisia
Zotu9766,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Unc
Zotu9779,Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,Unc
Zotu9792,Bacteria,Actinobacteria,Nitriliruptoria,Euzebyales,Euzebyaceae,Euzebyaceae_Unc
Zotu9806,Bacteria,Cyanobacteria,Sericytochromatia,Sericytochromatia,Sericytochromatia,Sericytochromatia
Zotu9820,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pirellula
Zotu9887,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
Zotu9982,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,AKYG1722,AKYG1722
Zotu9983,Bacteria,Actinobacteria,Acidimicrobiia,Unc,Unc,Unc
Zotu2708,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Saccharospirillum
Zotu2321,Bacteria,Acidobacteria,Blastocatellia_(Subgroup_4),Pyrinomonadales,Pyrinomonadaceae,RB41
Zotu5088,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,SC-I-84,SC-I-84
Zotu4329,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Unc
Zotu4778,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus_Udaeobacter
Zotu6814,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiae_Unc,Verrucomicrobiae_Unc,Verrucomicrobiae_Unc
Zotu4885,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pirellula
Zotu4994,Bacteria,Acidobacteria,Subgroup_6,Subgroup_6,Subgroup_6,Subgroup_6
Zotu10411,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium
Zotu6278,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
Zotu8208,Bacteria,Acidobacteria,Blastocatellia_(Subgroup_4),Blastocatellales,Blastocatellaceae,Blastocatella
Zotu10063,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella
Zotu7859,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Zambryskibacteria,Candidatus_Zambryskibacteria,Candidatus_Zambryskibacteria
Zotu4355,Bacteria,Planctomycetes,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group
Zotu5996,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,A21b,A21b
Zotu5870,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas
Zotu6087,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pirellula
Zotu7823,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus_Udaeobacter
Zotu4525,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Polaromonas
Zotu14347,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Crossiella
Zotu4070,Bacteria,Actinobacteria,Nitriliruptoria,Euzebyales,Euzebyaceae,Unc
Zotu10349,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria
Zotu8556,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Unc
Zotu5806,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter
Zotu6304,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Peredibacter
Zotu7837,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,0319-6G20
Zotu12631,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio
Zotu7801,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudorhodoplanes
Zotu9649,Bacteria,Cyanobacteria,Sericytochromatia,Sericytochromatia,Sericytochromatia,Sericytochromatia
Zotu7371,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Unc
Zotu8944,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Pajaroellobacter
Zotu7905,Bacteria,Actinobacteria,Actinobacteria_Unc,Actinobacteria_Unc,Actinobacteria_Unc,Actinobacteria_Unc
Zotu13324,Bacteria,Chloroflexi,Gitt-GS-136,Gitt-GS-136,Gitt-GS-136,Gitt-GS-136
Zotu6011,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiia_Unc,Acidimicrobiia_Unc,Acidimicrobiia_Unc
Zotu7405,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella
Zotu8867,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,DEV007,DEV007
Zotu6105,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45
Zotu7773,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter
Zotu9494,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,Unc
Zotu11785,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriales,Sphingobacteriales
Zotu14253,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella
Zotu6369,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriales_Unc,Sphingobacteriales_Unc
Zotu9834,Bacteria,Planctomycetes,vadinHA49,vadinHA49,vadinHA49,vadinHA49
Zotu10024,Bacteria,Chloroflexi,Chloroflexia,Kallotenuales,AKIW781,AKIW781
Zotu12449,Bacteria,Chloroflexi,KD4-96,KD4-96,KD4-96,KD4-96
Zotu12789,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324ade(Marine_group_B),SAR324ade(Marine_group_B),SAR324ade(Marine_group_B)
Zotu13611,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium
Zotu13942,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Unc,Unc
Zotu14434,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonadaceae_Unc
Zotu6662,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia
Zotu9921,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium
Zotu12423,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Chloroplast,Chloroplast
Zotu2204,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Ralstonia
Zotu6157,Bacteria,Acidobacteria,Blastocatellia_(Subgroup_4),Blastocatellales,Blastocatellaceae,Blastocatella
Zotu11802,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Unc,Unc
Zotu12190,Bacteria,Actinobacteria,Actinobacteria_Unc,Actinobacteria_Unc,Actinobacteria_Unc,Actinobacteria_Unc
Zotu14644,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unc,Unc
Zotu7613,Bacteria,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10
Zotu9725,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,mle1-27,mle1-27
Zotu10750,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
Zotu11851,Bacteria,Actinobacteria,Actinobacteria_Unc,Actinobacteria_Unc,Actinobacteria_Unc,Actinobacteria_Unc
Zotu13526,Bacteria,Bacteria_Unc,Bacteria_Unc,Bacteria_Unc,Bacteria_Unc,Bacteria_Unc
Zotu15038,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pir4_lineage
Zotu6560,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter
Zotu6567,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiia_Unc,Acidimicrobiia_Unc,Acidimicrobiia_Unc
Zotu12497,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiia_Unc,Acidimicrobiia_Unc,Acidimicrobiia_Unc
Zotu12629,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,A4b
Zotu14149,Bacteria,Bacteroidetes,Rhodothermia,Rhodothermales,Rhodothermaceae,Rubrivirga
Zotu7045,Bacteria,Patescibacteria,Parcubacteria,Parcubacteria_Unc,Parcubacteria_Unc,Parcubacteria_Unc
Zotu9842,Bacteria,FBP,FBP,FBP,FBP,FBP
Zotu10756,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Unc
Zotu13099,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
Zotu13480,Bacteria,Actinobacteria,Actinobacteria,Actinobacteria_Unc,Actinobacteria_Unc,Actinobacteria_Unc
Zotu1432,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gillisia
Zotu14418,Bacteria,Gemmatimonadetes,Longimicrobia,Longimicrobiales,Longimicrobiaceae,Longimicrobiaceae
Zotu5610,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gillisia
Zotu6300,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter
Zotu7170,Bacteria,Planctomycetes,Planctomycetacia,Isosphaerales,Isosphaeraceae,Isosphaeraceae_Unc
Zotu11331,Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae_(Subgroup_3),Bryobacter
Zotu11367,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Variovorax
Zotu11950,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales,Saccharimonadales
Zotu12003,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,Unc
Zotu12051,Bacteria,Gemmatimonadetes,Longimicrobia,Longimicrobiales,Longimicrobiaceae,Longimicrobiaceae
Zotu12791,Bacteria,Patescibacteria,Unc,Unc,Unc,Unc
Zotu13157,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Unc,Unc
Zotu13340,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonadaceae
Zotu14072,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gillisia
Zotu14618,Bacteria,Gemmatimonadetes,Longimicrobia,Longimicrobiales,Longimicrobiaceae,Longimicrobiaceae
Zotu6516,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gillisia
Zotu7042,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,67-14
Zotu8680,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella
Zotu8757,Bacteria,Bacteria_Unc,Bacteria_Unc,Bacteria_Unc,Bacteria_Unc,Bacteria_Unc
Zotu9070,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amaricoccus
Zotu9548,Bacteria,Gemmatimonadetes,Longimicrobia,Longimicrobiales,Longimicrobiaceae,Longimicrobiaceae
Zotu9702,Bacteria,Bacteria_Unc,Bacteria_Unc,Bacteria_Unc,Bacteria_Unc,Bacteria_Unc
Zotu10004,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas
Zotu10029,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,Unc
Zotu10047,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,67-14
Zotu10106,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Persicitalea
Zotu10159,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiia_Unc,Acidimicrobiia_Unc,Acidimicrobiia_Unc
Zotu10164,Bacteria,Actinobacteria,Actinobacteria,Actinobacteria_Unc,Actinobacteria_Unc,Actinobacteria_Unc
Zotu10192,Bacteria,Planctomycetes,Planctomycetacia,Isosphaerales,Isosphaeraceae,Unc
Zotu10203,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichales_Unc,Microtrichales_Unc
Zotu10220,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter
Zotu10229,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacteriaceae_Unc
Zotu10264,Bacteria,Acidobacteria,Subgroup_6,Subgroup_6,Subgroup_6,Subgroup_6
Zotu10276,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacteraceae_Unc
Zotu10281,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonadaceae_Unc
